function, function_count, top_num_args, top_num_args_count, top_keyword, top_keyword_count
sklearn.preprocessing.StandardScaler, 25, 0, 16, with_mean, 4
sklearn.grid_search.GridSearchCV, 25, 3, 9, cv, 19
sklearn.ensemble.GradientBoostingClassifier, 25, 5, 6, n_estimators, 16
sklearn.metrics.recall_score, 25, 2, 11, average, 7
sklearn.utils.column_or_1d, 26, 1, 13, warn, 8
sklearn.metrics.mean_absolute_error, 26, 2, 17, , 
sklearn.utils.testing.assert_greater, 28, 2, 27, , 
sklearn.utils.validation.check_random_state, 28, 1, 27, , 
sklearn.utils.validation.check_X_y, 29, 2, 11, accept_sparse, 9
sklearn.metrics.pairwise_distances, 30, 2, 10, metric, 26
sklearn.svm.SVR, 31, 1, 15, kernel, 20
sklearn.preprocessing.MinMaxScaler, 31, 0, 23, feature_range, 3
sklearn.svm.LinearSVC, 32, 0, 10, random_state, 15
sklearn.exceptions.NotFittedError, 34, 1, 32, , 
sklearn.datasets.make_regression, 35, 4, 8, n_features, 27
sklearn.utils.shuffle, 36, 2, 15, random_state, 18
sklearn.preprocessing.normalize, 36, 1, 9, norm, 22
sklearn.metrics.confusion_matrix, 37, 2, 19, labels, 10
sklearn.metrics.auc, 37, 2, 31, reorder, 2
sklearn.datasets.load_digits, 37, 0, 24, n_class, 5
sklearn.metrics.make_scorer, 38, 3, 17, pos_label, 19
sklearn.neural_network.multilayer_perceptron.MLPClassifier, 38, 3, 36, hidden_layer_sizes, 38
sklearn.externals.six.moves.xrange, 40, 1, 31, , 
sklearn.ensemble.RandomForestRegressor, 41, 1, 11, n_estimators, 25
sklearn.utils.metaestimators.if_delegate_has_method, 41, 1, 41, delegate, 26
sklearn.preprocessing.LabelEncoder, 42, 0, 32, , 
sklearn.utils.estimator_checks.check_estimator, 42, 1, 35, , 
sklearn.feature_extraction.text.TfidfVectorizer, 44, 1, 13, stop_words, 11
sklearn.datasets.make_blobs, 45, 3, 18, centers, 37
sklearn.model_selection.GridSearchCV, 48, 3, 21, param_grid, 31
sklearn.neighbors.KNeighborsClassifier, 49, 1, 21, n_neighbors, 32
sklearn.datasets.load_boston, 50, 0, 32, return_X_y, 3
sklearn.metrics.roc_curve, 52, 2, 31, pos_label, 8
sklearn.neighbors.NearestNeighbors, 52, 1, 27, n_neighbors, 50
sklearn.feature_extraction.text.CountVectorizer, 56, 2, 16, ngram_range, 19
sklearn.metrics.mean_squared_error, 57, 2, 42, multioutput, 4
sklearn.metrics.f1_score, 61, 2, 20, average, 33
sklearn.linear_model.LinearRegression, 68, 0, 54, normalize, 3
sklearn.pipeline.make_pipeline, 69, 2, 47, , 
sklearn.utils.testing.assert_array_almost_equal, 69, 2, 32, err_msg, 18
sklearn.base.clone, 70, 1, 60, , 
sklearn.tree.DecisionTreeClassifier, 71, 1, 24, random_state, 31
sklearn.utils.validation.check_is_fitted, 73, 2, 57, all_or_any, 2
sklearn.cluster.KMeans, 73, 2, 25, n_clusters, 60
sklearn.externals.joblib.dump, 76, 2, 32, compress, 10
sklearn.svm.SVC, 78, 3, 23, kernel, 41
sklearn.utils.testing.assert_almost_equal, 80, 3, 49, decimal, 3
sklearn.utils.validation.check_array, 84, 2, 29, dtype, 33
sklearn.decomposition.PCA, 86, 1, 57, n_components, 63
sklearn.externals.joblib.load, 87, 1, 50, filename, 1
sklearn.ensemble.RandomForestClassifier, 88, 2, 21, n_estimators, 56
sklearn.utils.testing.assert_true, 90, 1, 90, , 
sklearn.utils.check_array, 96, 1, 29, dtype, 44
sklearn.utils.testing.assert_array_equal, 96, 2, 89, , 
sklearn.utils.testing.assert_raises, 98, 4, 42, init, 3
sklearn.metrics.roc_auc_score, 100, 2, 84, sample_weight, 7
sklearn.metrics.accuracy_score, 101, 2, 70, sample_weight, 6
sklearn.cross_validation.train_test_split, 102, 3, 59, test_size, 57
sklearn.utils.check_random_state, 111, 1, 94, , 
sklearn.datasets.make_classification, 121, 10, 36, random_state, 102
sklearn.pipeline.Pipeline, 123, 1, 82, steps, 8
sklearn.linear_model.LogisticRegression, 142, 0, 46, solver, 45
sklearn.datasets.load_iris, 159, 0, 123, return_X_y, 9
sklearn.model_selection.train_test_split, 185, 4, 64, test_size, 162
sklearn.utils.testing.assert_equal, 216, 2, 208, , 
